Scrip Code,Scrip Id,Scrip Name,Status,Group,Face Value,ISIN No,Industry,Instrument
530171,DAULAT,DAULAT SECURITIES LTD.,Active,B ,10.00,INE108C01019,Other Financial Services,Equity
530173,OSCARGLO,OSCAR GLOBAL LTD.,Active,B ,10.00,INE473F01010,Other Apparels &amp; Accessories,Equity
530175,ODYSSEY,ODYSSEY TECHNOLOGIES LTD.-$,Active,T ,10.00,INE213B01019,IT Software Products,Equity
530177,SPSINT,SPS INTERNATIONAL LTD.,Active,T ,10.00,INE758B01013,Comm.Trading  &amp; Distribution,Equity
530179,RSCINT,RSC INTERNATIONAL LTD.,Active,T ,10.00,INE015F01019,Textiles,Equity
530185,SURATEX,SURAT TEXTILE MILLS LTD.,Active,B ,1.00,INE936A01025,Textiles,Equity
530187,ATHARVENT,ATHARV ENTERPRISES LTD.,Active,B ,1.00,INE354E01023,Finance (including NBFCs),Equity
530191,CHROMATI,CHROMATIC INDIA LTD.,Active,B ,10.00,INE662C01015,Specialty Chemicals,Equity
530197,BAGADIA,BAGADIA COLOURCHEM LTD.,Active,T ,10.00,INE365H01014,Specialty Chemicals,Equity
530199,THEMIS,THEMIS MEDICARE LTD.,Active,T ,10.00,INE083B01016,Pharmaceuticals,Equity
530201,KALLAM,KALLAM SPINNING MILLS LTD.-$,Active,B ,10.00,INE629F01017,Textiles,Equity
530207,BRAWN,BRAWN BIOTECH LTD.,Active,B ,10.00,INE899B01015,Pharmaceuticals,Equity
530213,FORINTL,FORTUNE INTERNATIONAL LTD.,Active,T ,10.00,INE501D01013,Comm.Trading  &amp; Distribution,Equity
530215,KINGSINFR,Kings Infra Ventures Limited,Active,T ,10.00,INE050N01010,Realty,Equity
530219,SHREEYASH,Shreeyash Industries Limited,Active,B ,10.00,INE536C01011,Other Apparels &amp; Accessories,Equity
530231,SUBSM,SUBHASH SILK MILLS LTD.,Active,T ,10.00,INE690D01014,Textiles,Equity
530233,AUROLAB,AURO LABORATORIES LTD.,Active,B ,10.00,INE292C01011,Pharmaceuticals,Equity
530235,KJMCFIN,KJMC FINANCIAL SERVICES LTD.,Active,B ,10.00,INE533C01018,Finance (including NBFCs),Equity
530237,GANDHHO,GANDHINAGAR HOTELS LTD.,Active,Z ,10.00,INE853H01019,Hotels,Equity
530239,SUVEN,SUVEN LIFE SCIENCES LTD.,Active,B ,1.00,INE495B01038,Pharmaceuticals,Equity
530243,MANGASOF,MANGALYA SOFT-TECH LTD.,Active,T ,10.00,INE820B01011,IT Software Products,Equity
530245,ARYAMAN,ARYAMAN FINANCIAL SERVICES LTD.,Active,B ,10.00,INE032E01017,Finance (including NBFCs),Equity
530249,BRIDGESE,BRIDGE SECURITIES LTD.,Active,B ,10.00,INE958C01017,Other Financial Services,Equity
530251,RISAINTL,RISA INTERNATIONAL LTD.,Active,B ,10.00,INE001O01011,Comm.Trading  &amp; Distribution,Equity
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING CO.LTD.,Active,B ,10.00,INE497E01012,Iron &amp; Steel Products,Equity
530255,KAYPOWR,KAY POWER AND PAPER LTD.,Active,B ,10.00,INE961B01013,Paper &amp; Paper Products,Equity
530259,INTSTOIL,INTER STATE OIL CARRIER LTD.,Active,B ,10.00,INE003B01014,Surface Transportation,Equity
530261,ARCUTTIP,ARCUTTIPORE TEA CO.LTD.,Active,T ,10.00,INE674C01010,Tea &amp; Coffee,Equity
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,Active,B ,10.00,INE062C01034,Finance (including NBFCs),Equity
530265,SAINIK,SAINIK FINANCE &amp; INDUSTRIES LTD.,Active,T ,10.00,INE584B01013,Cement &amp; Cement Products,Equity
530267,SABOOBR,SABOO BROTHERS LTD.,Active,T ,10.00,INE021N01011,Industrial Machinery,Equity
530271,RICHUNV,RICH UNIVERSE NETWORK LTD.,Active,B ,10.00,INE652D01014,Finance (including NBFCs),Equity
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA) LTD.,Active,B ,10.00,INE373C01019,Containers &amp; Packaging,Equity
530289,SPCAPIT,SP CAPITAL FINANCING LTD.,Active,B ,10.00,INE102F01015,Misc.Commercial Services,Equity
530291,RAJAGRO,RAJ AGRO MILLS LTD.,Active,B ,10.00,INE791C01012,Edible Oils,Equity
530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,Active,B ,10.00,INE823A01017,Comm.Trading  &amp; Distribution,Equity
530305,PICCADIL,PICCADILY AGRO INDUSTRIES LTD.,Active,B ,10.00,INE546C01010,Sugar,Equity
530307,CHAMANSEQ,CHAMAN LAL SETIA EXPORTS LTD.-$,Active,T ,10.00,INE419D01018,Other Agricultural Products,Equity
530309,CHANDRAP,CHANDRA PRABHU INTERNATIONAL LTD.-$,Active,B ,10.00,INE368D01017,Comm.Trading  &amp; Distribution,Equity
530315,HINDTIN,HINDUSTAN TIN WORKS LTD.-$,Active,B ,10.00,INE428D01019,Containers &amp; Packaging,Equity
530317,GODAVARI,GODAVARI DRUGS LTD.,Active,B ,10.00,INE362C01012,Pharmaceuticals,Equity
530321,UNIMININ,UNIMIN INDIA LTD.,Active,T ,10.00,INE672C01014,Textiles,Equity
530323,ERAINFRA,ERA INFRA ENGINEERING LTD.-$,Active,B ,2.00,INE039E01020,Construction &amp; Engineering,Equity
530331,PREMCO,PREMCO GLOBAL LTD.-$,Active,T ,10.00,INE001E01012,Textiles,Equity
530333,EMGEECA,EMGEE CABLES &amp; COMMUNICATIONS LTD.,Active,T ,10.00,INE128F01010,Other Elect.Equip./ Prod.,Equity
530337,EXELON,EXELON INFRASTRUCTURE LTD.,Active,B ,5.00,INE500I01022,Edible Oils,Equity
530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES LTD.,Active,B ,10.00,INE596B01017,Other Financial Services,Equity
530343,GENUS,GENUS POWER INFRASTRUCTURES LTD.-$,Active,B ,1.00,INE955D01029,Other Elect.Equip./ Prod.,Equity
530347,MAGNUM,MAGNUM LTD.,Active,B ,10.00,INE591B01018,IT Software Products,Equity
530355,ASIANOI,ASIAN OILFIELD SERVICES LTD.,Active,B ,10.00,INE276G01015,Exploration &amp; Production,Equity
530357,KBSINDIA,KBS INDIA LIMITED,Active,B ,10.00,INE883D01015,Other Financial Services,Equity
530361,SEAGOLD,SEA GOLD AQUA FARMS LTD.,Active,T ,10.00,INE428P01013,Packaged Foods,Equity
530363,UGAR,UGAR SUGAR WORKS LTD.-$,Active,T ,1.00,INE071E01023,Sugar,Equity
530365,ORIENTBELL,ORIENT BELL LIMITED-$,Active,T ,10.00,INE607D01018,Furniture-Furnishing-Paints,Equity
530367,NRB,NRB BEARINGS LTD.,Active,B ,2.00,INE349A01021,Industrial Machinery,Equity
530369,VAMSHIRU,VAMSHI RUBBER LTD.,Active,T ,10.00,INE380C01014,Auto Tyres &amp; Rubber Products,Equity
530377,NILA,NILA INFRASTRUCTURES LTD.,Active,B ,1.00,INE937C01029,Realty,Equity
530381,PETRON,PETRON ENGINEERING CONSTRUCTION LTD.,Active,B ,10.00,INE742A01019,Construction &amp; Engineering,Equity
530389,GEEFC,GEEFCEE FINANCE LTD.,Active,B ,10.00,INE632D01016,Investment Companies,Equity
530391,DOTCOM,DOT COM GLOBAL LTD.,Active,T ,10.00,INE440B01018,Other Apparels &amp; Accessories,Equity
530393,DBINT,DB (INTERNATIONAL) STOCK BROKERS LTD.,Active,B ,2.00,INE921B01025,Other Financial Services,Equity
530401,VINYOFL,VINYOFLEX LTD.,Active,T ,10.00,INE526H01011,Commodity Chemicals,Equity
530403,VALLABH,VALLABH POLY-PLAST INTERNATIONAL LTD.,Active,B ,10.00,INE862K01014,Containers &amp; Packaging,Equity
530405,JINDCAP,JINDAL CAPITAL LTD.,Active,T ,10.00,INE356F01017,Other Financial Services,Equity
530407,EPIC,EPIC ENERGY LTD.-$,Active,T ,10.00,INE932F01015,Finance (including NBFCs),Equity
530419,SUMEDHA,SUMEDHA FISCAL SERVICES LTD.,Active,T ,10.00,INE886B01012,Finance (including NBFCs),Equity
530421,KUWERIN,KUWER INDUSTRIES LTD.,Active,T ,10.00,INE430F01010,Commodity Chemicals,Equity
530425,SUNDYEX,SUNDAY EXPORTS LTD.,Active,T ,10.00,INE427H01012,Textiles,Equity
530427,CHOKSI,CHOKSI IMAGING LTD.,Active,T ,10.00,INE865B01016,Photographic Products,Equity
530429,ASHISHPO,ASHISH POLYPLAST LTD.,Active,T ,10.00,INE831C01016,Plastic Products,Equity
530431,ADORFO,ADOR FONTECH LTD.-$,Active,B ,2.00,INE853A01022,Comm.Trading  &amp; Distribution,Equity
530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES LTD.,Active,B ,10.00,INE960E01019,Fertilizers,Equity
530435,NOESISIND,Noesis Industries Limited,Active,T ,10.00,INE141B01020,Comm.Trading  &amp; Distribution,Equity
530439,SIDDHA,SIDDHA VENTURES LTD.,Active,B ,10.00,INE140C01012,Finance (including NBFCs),Equity
530441,MAHAN,MAHANIVESH (INDIA) LTD.,Active,T ,10.00,INE641D01017,Misc.Commercial Services,Equity
530443,KIRANSY-B,KIRAN SYNTEX LTD.,Active,B ,10.00,INE293D01017,Textiles,Equity
530445,SUMERUIND,SUMERU INDUSTRIES LTD.,Active,T ,1.00,INE764B01029,Finance (including NBFCs),Equity
530449,RUNGTAIR,RUNGTA IRRIGATION LTD.,Active,T ,10.00,INE347C01013,Plastic Products,Equity
530457,CINERAD,CINERAD COMMUNICATIONS LTD.,Active,B ,10.00,INE959B01017,Movies &amp; Entertainment,Equity
530459,VALSONQ,VALSON INDUSTRIES LTD.-$,Active,T ,10.00,INE808A01018,Textiles,Equity
530461,SABOOSOD,SABOO SODIUM CHLORO LTD.,Active,B ,10.00,INE440C01016,Other Food Products,Equity
530469,GSLSEC,GSL SECURITIES LTD.,Active,B ,10.00,INE721D01017,Finance (including NBFCs),Equity
530475,TINNARUBR,Tinna Rubber and Infrastructure Limited,Active,T ,10.00,INE015C01016,Specialty Chemicals,Equity
530477,VIKRAMTH,VIKRAM THERMO (INDIA) LTD.,Active,B ,10.00,INE337E01010,Pharmaceuticals,Equity
530479,ATLINFRA,Atlanta Infrastructure and Finance Ltd.,Active,T ,1.00,INE433D01027,Finance (including NBFCs),Equity
530487,VIBROSO,VIBROS ORGANICS LTD.,Active,T ,10.00,INE162Q01016,Agrochemicals,Equity
530495,CHHATTIND,CHHATTISGARH INDUSTRIES LTD.,Active,B ,10.00,INE473C01017,Other Financial Services,Equity
530497,MARVEL,MARVEL CAPITAL &amp; FINANCE (INDIA) LTD.,Active,B ,10.00,INE571D01016,Finance (including NBFCs),Equity
530499,AKCAPIT,A.K.CAPITAL SERVICES LTD.,Active,B ,10.00,INE701G01012,Finance (including NBFCs),Equity
530505,UPPERGA,UPPER GANGES SUGAR &amp; INDUSTRIES LTD.,Active,B ,10.00,INE018B01012,Sugar,Equity
530513,ACCURATE,ACCURATE TRANSFORMERS LTD.,Active,T ,10.00,INE243C01014,Other Elect.Equip./ Prod.,Equity
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,Active,B ,1.00,INE131B01039,Footwear,Equity
530519,INTERFAC,INTERFACE FINANCIAL SERVICES LTD.,Active,T ,1.00,INE778C01027,Other Financial Services,Equity
530521,VIRAT,VIRAT INDUSTRIES LTD.,Active,B ,10.00,INE467D01017,Other Apparels &amp; Accessories,Equity
530525,SHEETAL,SHEETAL DIAMONDS LTD.,Active,B ,10.00,INE786J01017,Other Apparels &amp; Accessories,Equity
530533,TERAI,TERAI TEA CO.LTD.,Active,B ,10.00,INE390D01011,Tea &amp; Coffee,Equity
530537,MANRAJH,MANRAJ HOUSING FINANCE LTD.,Active,B ,10.00,INE948I01015,Housing Finance ,Equity
530543,MARGLTD,MARG LTD.,Active,B ,10.00,INE941E01019,Realty,Equity
530545,COSCO,COSCO (INDIA) LTD.-$,Active,B ,10.00,INE949B01018,Diversified,Equity
530547,KENFIN,KEN FINANCIAL SERVICES LTD.,Active,T ,10.00,INE395E01018,Finance (including NBFCs),Equity
530549,SHILPAMEDCA,SHILPA MEDICARE LTD.,Active,B ,2.00,INE790G01023,Pharmaceuticals,Equity
530555,PARACOM,PARAMOUNT COMMUNICATIONS LTD.-$,Active,T ,2.00,INE074B01023,Other Elect.Equip./ Prod.,Equity
530557,NCLRESE,NCL RESEARCH &amp; FINANCIAL SERVICES LTD.,Active,T ,10.00,INE132F01012,Other Financial Services,Equity
530561,RADGLOBAL,Radford Global Limited,Active,B ,2.00,INE783M01026,Hotels,Equity
530565,ARCHSOFT,ARCHANA SOFTWARE LTD.,Active,T ,10.00,INE149B01015,IT Software Products,Equity
530571,EXPLICITFIN,EXPLICIT FINANCE LTD.,Active,B ,10.00,INE335G01019,Misc.Commercial Services,Equity
530577,LADDERUP,LADDERUP FINANCE LTD.,Active,B ,10.00,INE519D01015,Finance (including NBFCs),Equity
530579,GOLDENGOEN,GOLDEN GOENKA FINCORP LIMITED,Active,B ,5.00,INE152C01025,Finance (including NBFCs),Equity
530581,EKAMLEA,EKAM LEASING &amp; FINANCE CO.LTD.,Active,T ,10.00,INE906L01017,Misc.Commercial Services,Equity
530585,SWASTIKA,SWASTIKA INVESTMART LTD.,Active,T ,10.00,INE691C01014,Other Financial Services,Equity
530589,PRIMAPLA,PRIMA PLASTICS LTD.,Active,B ,10.00,INE573B01016,Plastic Products,Equity
530601,JAGSONFI,JAGSONPAL FINANCE &amp; LEASING LTD.,Active,T ,10.00,INE582C01015,Finance (including NBFCs),Equity
530605,GSLNOVA,GSL Nova Petrochemicals Limited,Active,T ,5.00,INE787A01022,Textiles,Equity
530609,CARNATIN,CARNATION INDUSTRIES LTD.,Active,B ,10.00,INE081B01010,Other Industrial Products,Equity
530611,STURDY,STURDY INDUSTRIES LTD.,Active,T ,2.00,INE134F01026,Plastic Products,Equity
530615,GARGFUR,GARG FURNACE LTD.,Active,T ,10.00,INE194E01015,Iron &amp; Steel/Interm.Products,Equity
530617,SAMPRE,SAMPRE NUTRITIONS LTD.,Active,B ,10.00,INE375C01014,Packaged Foods,Equity
530621,AKARTOOL,AKAR TOOLS LTD.,Active,T ,10.00,INE864E01013,Industrial Machinery,Equity
530627,VIPULDYE,VIPUL DYE CHEM LTD.,Active,B ,10.00,INE834D01018,Comm.Trading  &amp; Distribution,Equity
530635,TEXPI,TEXPLAST INDUSTRIES LTD.,Active,Z ,10.00,INE544D01013,Containers &amp; Packaging,Equity
530643,ECORECO,ECO RECYCLING LTD.,Active,B ,10.00,INE316A01038,Electronic Components,Equity
530651,SOFTECH,SOFTECH INFINIUM SOLUTIONS LTD.,Active,B ,10.00,INE181K01019,IT Consulting &amp; Software,Equity
530655,GOODLUC,GOODLUCK STEEL TUBES LTD.,Active,T ,2.00,INE127I01024,Iron &amp; Steel Products,Equity
530657,GLOBSEC,GLOBAL SECURITIES LTD.,Active,T ,10.00,INE742K01018,Comm.Trading  &amp; Distribution,Equity
530663,GOYALASS,GOYAL ASSOCIATES LTD.,Active,T ,1.00,INE912B01024,Other Financial Services,Equity
530665,ZENITHHE,ZENITH HEALTH CARE LTD.,Active,T ,1.00,INE812B01026,Pharmaceuticals,Equity
530669,PRESOFI,PREM SOMANI FINANCIAL SERVICES LTD.,Active,T ,10.00,NA          ,Other Financial Services,Equity
530677,SUPREME,SUPREME HOLDINGS &amp; HOSPITALITY (INDIA) LTD.,Active,T ,10.00,INE822E01011,Finance (including NBFCs),Equity
530683,PITHP,PITHAMPUR POLY PRODUCTS LTD.,Active,T ,10.00,INE747D01012,Containers &amp; Packaging,Equity
530689,LYKISLTD,Lykis Limited,Active,T ,10.00,INE624M01014,Tea &amp; Coffee,Equity
530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT CORPORATION LTD.-$,Active,B ,5.00,INE233C01023,Realty,Equity
530697,NEELKATEC,NEELKANTH TECHNOLOGIES LTD.,Active,B ,10.00,INE546F01013,Misc.Commercial Services,Equity
530699,RAJRAYON,Raj Rayon Industries Limited-$,Active,T ,1.00,INE533D01024,Textiles,Equity
530701,KDJHRL,KDJ Holidayscapes and Resorts Limited,Active,T ,2.00,INE089E01025,Hotels,Equity
530703,INFDS,INFO-DRIVE SOFTWARE LTD.,Active,B ,10.00,INE804D01011,IT Consulting &amp; Software,Equity
530705,FLORATX,FLORA TEXTILES LTD.,Active,T ,10.00,INE161F01011,Textiles,Equity
530707,AFTEKLTD,AFTEK LTD.,Active,T ,2.00,INE796A01023,IT Software Products,Equity
530709,GOWRALE,GOWRA LEASING &amp; FINANCE LTD.,Active,T ,10.00,INE225G01012,Finance (including NBFCs),Equity
530711,JAGANLAM,JAGAN LAMPS LTD.,Active,T ,10.00,INE144C01014,Auto Parts &amp; Equipment,Equity
530713,AJEL,AJEL LTD.,Active,T ,10.00,INE229B01015,IT Consulting &amp; Software,Equity
530715,ALPSIND,ALPS INDUSTRIES LTD.,Active,T ,10.00,INE093B01015,Textiles,Equity
530719,IKFIN,IKF FINANCE LTD.,Active,T ,10.00,INE859C01017,Finance (including NBFCs),Equity
530721,ANGIND,ANG Industries Limited,Active,T ,10.00,INE017D01010,Auto Parts &amp; Equipment,Equity
530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICES LTD.,Active,T ,10.00,INE041B01014,Other Financial Services,Equity
530733,NOVAPUB,Nova Publications India Ltd,Active,T ,10.00,INE900O01014,Publishing,Equity
530735,SUPERBAK,SUPER BAKERS (INDIA) LTD.,Active,B ,10.00,INE897A01011,Packaged Foods,Equity
530743,GEINDSYS,GEI INDUSTRIAL SYSTEMS LTD.,Active,B ,10.00,INE599B01011,Industrial Machinery,Equity
530745,LNIND,LN INDUSTRIES INDIA LTD.,Active,T ,10.00,INE366C01013,Textiles,Equity
530747,INDOASIAF,INDO ASIAN FINANCE LTD.,Active,T ,10.00,INE807A01010,Finance (including NBFCs),Equity
530759,STERTOOL,STERLING TOOLS LTD.-$,Active,B ,10.00,INE334A01015,Auto Parts &amp; Equipment,Equity
530763,SUNBRIGHT,SUNBRIGHT STOCK BROKING LTD.,Active,T ,5.00,INE476D01026,Other Financial Services,Equity
530765,DEVKI,DEVKI LEASING &amp; FINANCE LTD.,Active,T ,10.00,INE510B01018,Finance (including NBFCs),Equity
530769,VENUSUNI,VENUS UNIVERSAL LTD.,Active,T ,2.00,INE381C01020,IT Software Products,Equity
530771,KLGCAP,KLG CAPITAL SERVICES LTD.,Active,B ,10.00,INE929C01018,Finance (including NBFCs),Equity
530773,IVRCLLTD,IVRCL LTD,Active,B ,2.00,INE875A01025,Construction &amp; Engineering,Equity
530777,INFRAIND,INFRA INDUSTRIES LTD.,Active,B ,10.00,INE287D01019,Plastic Products,Equity
530779,DYNAMICP,DYNAMIC PORTFOLIO MANAGEMENT &amp; SERVICES LTD.,Active,B ,10.00,INE118C01018,Finance (including NBFCs),Equity
530781,INTERHG,INTERNATIONAL HOUSING FINANCE CORPORATION LTD.,Active,T ,10.00,INE903G01014,Housing Finance ,Equity
530783,TRANSASIA,TRANS ASIA CORPORATION LTD.,Active,T ,10.00,INE321C01018,Pharmaceuticals,Equity
530787,INLANPR,INLAND PRINTERS LTD.,Active,T ,10.00,INE055O01017,Comm.Printing/Stationery,Equity
530789,CEEJAY,CEEJAY FINANCE LTD.,Active,T ,10.00,INE358C01010,Plastic Products,Equity
530795,SUNCITYSY,SUNCITY SYNTHETICS LTD.,Active,T ,10.00,INE584D01019,Textiles,Equity
530797,SHGANEL,SHREE GANESH ELASTOPLAST LTD.,Active,T ,10.00,INE400N01017,Comm.Trading  &amp; Distribution,Equity
530799,ANNAINFRA,ANNA INFRASTRUCTURES LTD.,Active,T ,10.00,INE336D01014,Finance (including NBFCs),Equity
530801,DIAMOND,DIAMOND INFOSYSTEMS LTD.,Active,T ,10.00,INE280D01014,IT Consulting &amp; Software,Equity
530803,BHAGERIA,BHAGERIA DYE CHEM LTD.,Active,B ,10.00,INE354C01019,Commodity Chemicals,Equity
530807,REGALIAA,REGALIAA REALTY LTD.,Active,B ,10.00,INE098H01011,Realty,Equity
530809,BNRUDY,BNR UDYOG LTD.,Active,B ,10.00,INE355C01016,BPO/KPO,Equity
530811,NETVISTA,NETVISTA INFORMATION TECHNOLOGY LTD.,Active,T ,10.00,INE738A01017,IT Software Products,Equity
530813,KRBL,KRBL LTD.,Active,B ,1.00,INE001B01026,Packaged Foods,Equity
530815,REFNOL,REFNOL RESINS &amp; CHEMICALS LTD.,Active,B ,10.00,INE428C01011,Commodity Chemicals,Equity
530821,SSPDL,SSPDL LTD.-$,Active,B ,10.00,INE838C01011,Realty,Equity
530825,DAIKAFFI,DAIKAFFIL CHEMICALS INDIA LTD.,Active,B ,10.00,INE789B01018,Specialty Chemicals,Equity
530829,CILSEC,CIL SECURITIES LTD.,Active,B ,10.00,INE830A01012,Finance (including NBFCs),Equity
530839,CLIOINFO,CLIO INFOTECH LTD.,Active,T ,10.00,INE011B01017,IT Software Products,Equity
530841,BILCONTI,BIL Continental Limited,Active,T ,10.00,INE151F01012,Furniture-Furnishing-Paints,Equity
530843,CUPID,CUPID LTD.-$,Active,B ,10.00,INE509F01011,Personal Products,Equity
530845,SUNSHIEL,SUNSHIELD CHEMICALS LTD.,Active,B ,10.00,INE199E01014,Commodity Chemicals,Equity
530853,HIPOLIN,HIPOLIN LTD.,Active,B ,10.00,INE963A01011,Household Products,Equity
530855,GDLLEAS,GDL LEASING &amp; FINANCE LTD.,Active,T ,10.00,INE545E01018,Finance (including NBFCs),Equity
530859,COSBOARD,COSBOARD INDUSTRIES LTD.,Active,B ,10.00,INE496D01016,Paper &amp; Paper Products,Equity
530863,FEINDIALTD,FE (India) Ltd,Active,T ,10.00,INE708C01016,Comm.Trading  &amp; Distribution,Equity
530867,SURYNGRF,SURYANAGRI FIN LEASE LTD.,Active,T ,10.00,INE320C01010,Other Financial Services,Equity
530871,CHEMBOND,CHEMBOND CHEMICALS LTD.-$,Active,B ,10.00,INE995D01017,Specialty Chemicals,Equity
530879,BHILTEX,BHILWARA TEX-FIN LTD.,Active,T ,10.00,INE345H01016,Other Financial Services,Equity
530881,CENPORT,CENTURY TWENTYFIRST PORTFOLIO LTD.,Active,T ,10.00,INE485K01014,Other Financial Services,Equity
530883,SUCROSA,SUPER CROP SAFE LTD.,Active,B ,10.00,INE366G01014,Agrochemicals,Equity
530885,AURUMSOFT,Aurum Soft Systems Limited,Active,B ,2.00,INE600D01021,IT Consulting &amp; Software,Equity
530889,ALKA,ALKA INDIA LTD.,Active,T ,1.00,INE061B01020,Textiles,Equity
530897,NGIND,N.G.INDUSTRIES LTD.-$,Active,B ,10.00,INE825C01018,Healthcare Services,Equity
530899,ASIAPAK,ASIA PACK LTD.,Active,T ,10.00,INE784M01016,Textiles,Equity
530901,ACIL,ACIL Cotton Industries Limited,Active,T ,1.00,INE066C01035,Textiles,Equity
530905,SAINDUS,SAI INDUSTRIES LTD.,Active,T ,10.00,NA          ,Finance (including NBFCs),Equity
530909,ERPSOFT,ERP SOFT SYSTEMS LTD.,Active,T ,10.00,INE308B01017,Misc.Commercial Services,Equity
530915,JRFOODS,J.R.FOODS LTD.,Active,T ,10.00,NA          ,Edible Oils,Equity
530917,RRSECUR,R.R.SECURITIES LTD.,Active,T ,10.00,INE474H01014,Misc.Commercial Services,Equity
530919,REMSONQ,REMSONS INDUSTRIES LTD.,Active,B ,10.00,INE474C01015,Auto Parts &amp; Equipment,Equity
530921,INTETHR,INTEGRATED THERMOPLASTICS LTD.,Active,T ,10.00,INE038N01015,Plastic Products,Equity
530923,RCLFOODS,RCL Foods Limited,Active,T ,10.00,INE008F01014,Packaged Foods,Equity
530925,RAMSONS,RAMSONS PROJECTS LTD.,Active,T ,10.00,INE609D01014,Finance (including NBFCs),Equity
530927,HARAFIN,HARYANA FINANCIAL CORPORATION LTD.,Active,T ,10.00,NA          ,Financial Institutions,Equity
530931,STANPACK,STANPACKS (INDIA) LTD.,Active,B ,10.00,INE457D01018,Containers &amp; Packaging,Equity
530937,UMSTECHNO,UMS TECHNOLOGIES LTD.,Active,T ,10.00,NA          ,Consumer Electronics,Equity
530943,SABTV,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,Active,B ,10.00,INE416A01036,Movies &amp; Entertainment,Equity
530945,GANGOTRI,GANGOTRI IRON &amp; STEEL COMPANY LTD.,Active,T ,5.00,INE437F01023,Iron &amp; Steel/Interm.Products,Equity
530951,RAMINFO,RAM INFORMATICS LTD.,Active,T ,10.00,INE357B01022,IT Software Products,Equity
530953,SUNILAGR,SUNIL AGRO FOODS LTD.-$,Active,B ,10.00,INE224D01012,Packaged Foods,Equity
530955,MINDVISCAP,Mindvision Capital Ltd,Active,B ,10.00,INE259E01032,Finance (including NBFCs),Equity
530959,DIANATEA,DIANA TEA CO.LTD.,Active,B ,5.00,INE012E01035,Tea &amp; Coffee,Equity
530961,VIKASGLO,VIKAS GLOBALONE LTD.,Active,B ,1.00,INE806A01020,Specialty Chemicals,Equity
530965,IOC,INDIAN OIL CORPORATION LTD.,Active,A ,10.00,INE242A01010,Oil Marketing &amp; Distribution,Equity
530967,KYRALANDS,Kyra Landscapes Limited,Active,B ,5.00,INE094M01028,Comm.Trading  &amp; Distribution,Equity
530971,NIMBUSI,NIMBUS INDUSTRIES LTD.,Active,T ,5.00,INE470M01020,Tea &amp; Coffee,Equity
530973,ALFAICA,ALFA ICA (INDIA) LTD.,Active,B ,10.00,INE042C01010,Plastic Products,Equity
530977,KATWAUD,KATWA UDYOG LTD.,Active,B ,10.00,INE260E01014,Cement &amp; Cement Products,Equity
530979,INDIAHOME,INDIA HOME LOAN LTD.,Active,B ,10.00,INE274E01015,Housing Finance ,Equity
530985,JPTSEC,JPT SECURITIES LTD.,Active,B ,10.00,INE630C01012,Finance (including NBFCs),Equity
530989,SHANTIVI,SHANTIVIJAY JEWELS LTD.-$,Active,B ,10.00,INE656D01015,Other Apparels &amp; Accessories,Equity
530991,ROOPAIND,ROOPA INDUSTRIES LTD.,Active,B ,10.00,INE443C01010,Pharmaceuticals,Equity
530993,SARTHAKGL,SARTHAK GLOBAL LTD.,Active,T ,10.00,INE075H01019,Comm.Trading  &amp; Distribution,Equity
530997,UNIQUEO,UNIQUE ORGANICS LTD.,Active,T ,10.00,INE333E01019,Other Agricultural Products,Equity
530999,BALAJIAM,BALAJI AMINES LTD.-$,Active,B ,2.00,INE050E01027,Commodity Chemicals,Equity
531003,SWRNASE,SWARNA SECURITIES LTD.,Active,T ,10.00,INE595G01018,Finance (including NBFCs),Equity
531015,VENMAX,Venmax Drugs And Pharmaceuticals Ltd,Active,T ,10.00,INE154G01022,Pharmaceuticals,Equity
